date,newcases,newdeaths,totalcases,prevalence,incidence,incidence7d,deathrate
2020-05-14,316,10,15.2788286083048,9.23939650184699,0.70319106324269,0.531208077160278,0.047917273521701
2020-05-15,255,24,15.8462770928835,9.50420579465041,0.567448484578753,0.560454721743609,0.049571689369471
2020-05-16,345,3,16.614001513196,10.1829186879701,0.767724420312431,0.593834044365888,0.047682828824002
2020-05-17,326,7,17.3394454581868,10.8149005296186,0.725443944990876,0.645015672386717,0.046586242299795
2020-05-18,0,3,17.3394454581868,10.6836085273043,0,0.640882994347768,0.046971252566735
2020-05-19,566,16,18.5989585651342,11.3578708442743,1.25951310694735,0.742928352078737,0.045704714046423
2020-05-20,438,11,19.5736347857047,12.172326316258,0.974676220570564,0.713999605806095,0.044679399727149
2020-05-21,474,10,20.6284213805688,12.9845565000668,1.05478659486404,0.764227538894858,0.043473570658037
2020-05-22,648,13,22.0704081178513,14.330855845832,1.44198673728248,0.88916157499539,0.041943940310547
2020-05-23,718,17,23.668165027371,14.8493479905648,1.59775690951978,1.00773764488216,0.040710793531403
2020-05-24,704,12,25.2347679024434,15.9397391962259,1.56660287507232,1.12790320632236,0.039241622574956
2020-05-25,723,7,26.8436512528372,16.9388935867195,1.60888335039388,1.35774368495006,0.037469949432148
2020-05-26,552,15,28.0720103253371,17.7600249232276,1.22835907249989,1.35329310860042,0.037019421323821
2020-05-27,600,17,29.4071832302283,18.6523654813298,1.33517290489118,1.40479263493194,0.036625047294741
2020-05-28,705,16,30.9760113934755,19.5892118029285,1.56882816324714,1.47822714470095,0.035919540229885
2020-05-29,769,8,32.687257999911,20.9021318260715,1.71124660643553,1.51669284029425,0.034583702089999
2020-05-30,717,12,34.2827896212559,22.4709599893186,1.59553162134496,1.51637494198356,0.033753083214332
2020-05-31,795,8,36.0518937202368,23.0028038631003,1.76910409898082,1.5453036882562,0.032590580828344
2020-06-01,637,11,37.4694022875962,23.9841559481953,1.41750856735947,1.517964433537,0.032010927663618
2020-06-02,564,17,38.724464818194,24.7830344029552,1.25506253059771,1.52177921326526,0.031950350534421
2020-06-03,904,13,40.73612532823,26.3496372780275,2.01166051003605,1.61842029971453,0.031082705124003
2020-06-04,949,14,42.8479238061329,28.2144287685255,2.11179847790289,1.69598748752249,0.030277849909115
2020-06-05,0,5,42.8479238061329,27.9918999510437,0,1.45152368660313,0.030537522721371
2020-06-06,1769,44,46.7844585873871,31.6257955405225,3.93653478125417,1.7859527094473,0.030060882800609
2020-06-07,983,16,48.9719168632338,32.1554141261293,2.18745827584672,1.84571759185672,0.029445176534739
2020-06-08,774,16,50.6942899105434,32.9609684454137,1.72237304730963,1.88926966042102,0.029147096264431
2020-06-09,826,29,52.5323779429436,34.1492723307668,1.8380880324002,1.97255901782138,0.029355699580633
2020-06-10,1141,24,55.0714317504117,35.693622324091,2.53905380746807,2.04790091745452,0.028972038144497
2020-06-11,1239,18,57.828563799012,37.6518759179314,2.75713204860029,2.14009142755415,0.028283372455459
2020-06-12,1373,30,60.883884463038,39.7258444968623,3.05532066402599,2.5765658081293,0.02796052631579
2020-06-13,1391,20,63.9792603142107,42.0201166051004,3.09537585117273,2.45640024668909,0.027303398142673
2020-06-14,1531,30,67.386176509858,44.2899105434154,3.40691619564734,2.63060852094632,0.026913678092596
2020-06-15,1282,18,70.2389959499755,46.3750055632204,2.85281944011749,2.79210086277602,0.026390824990496
2020-06-16,1208,21,72.9271440651564,48.3866660732565,2.68814811518092,2.91353801745898,0.026058830709142
2020-06-17,1374,24,75.9846900173573,50.638657706173,3.05754595220081,2.98760832384937,0.025713114274
2020-06-18,1393,35,79.0845164448796,53.1955138190396,3.09982642752236,3.03656466369538,0.025690086946735
2020-06-19,0,16,79.0845164448796,50.6453335706974,0,2.60009028312023,0.026140296575593
2020-06-20,4018,50,88.0257243313009,58.6852997463172,8.94120788642129,3.4352091452986,0.024749096240868
2020-06-21,1634,13,91.6618452089546,61.1308914504428,3.63612087765366,3.4679526712995,0.024082930737297
2020-06-22,1581,19,95.1800258133428,63.6610441052116,3.51818060438827,3.56300426619533,0.023636958758066
2020-06-23,2146,32,99.9554942365036,67.4240064088299,4.7754684231608,3.86119288162103,0.023220089941672
2020-06-24,0,6,99.9554942365036,66.8765855178246,0,3.4244006027352,0.023353666681509
2020-06-25,4920,36,110.903912056611,75.5819128577151,10.9484178201077,4.5456279445331,0.021770536538384
2020-06-26,2606,39,116.703013040189,73.2208821042325,5.79910098357737,5.37407094218701,0.021432385020212
2020-06-27,0,43,116.703013040189,71.5074102096222,0,4.09675552984112,0.022252307222943
2020-06-28,5287,40,128.468111620455,80.9782366816503,11.7650985802661,5.25803805878576,0.020907311496423
2020-06-29,0,10,128.468111620455,78.7217944723842,0,4.75544082958743,0.02108052865878
2020-06-30,4524,63,138.535315323334,86.6682985446615,10.0672037028795,5.51140301240439,0.020560597542366
2020-07-01,2262,27,143.568917174774,89.3898259824647,5.03360185143976,6.2304889911815,0.020258226513942
2020-07-02,2667,44,149.503760737015,92.6765766166719,5.93484356224131,5.51426409720059,0.020108954512979
2020-07-03,2744,34,155.609951488718,96.3972584449686,6.10619075170235,5.55813406407558,0.019806086260153
