date,newcases,newdeaths,totalcases,prevalence,incidence,incidence7d,deathrate
2020-04-25,3503,357,25.1102824462566,9.55465318480542,1.6598041213178,1.30727935218835,0.069251816209076
2020-04-26,5514,346,27.7229458561756,11.5333405986288,2.61266340991902,1.48306791313865,0.068639012801449
2020-04-27,3379,189,29.3239958493051,12.5757525503556,1.60104999312956,1.57268826535205,0.067945320579111
2020-04-28,4613,338,31.5097441826306,13.937047794588,2.18574833332544,1.75450115511428,0.068314762184027
2020-04-29,5385,474,34.0612843462892,15.51156366531,2.55154016365868,1.94991955151918,0.069791058064157
2020-04-30,6276,449,37.0350013503973,17.4182298897412,2.97371700410805,2.19346488933173,0.069931680356183
2020-05-01,7218,435,40.4550601992902,19.6352505816185,3.42005884889291,2.42922598205021,0.069114546732256
2020-05-02,6209,428,43.397031021232,21.0012840619951,2.94197082194182,2.61239265356793,0.069102184760179
2020-05-03,4970,421,45.7519343849059,22.1834739799762,2.35490336367384,2.57556978981861,0.069905446411003
2020-05-04,4588,275,47.9258371278708,22.8889973418495,2.1739027429649,2.65740589693795,0.069453369847845
2020-05-05,6633,296,51.0687091623272,24.7515979701396,3.14287203445645,2.79413785424238,0.067925403599926
2020-05-06,6935,600,54.3546759283389,26.2612000056859,3.28596676601168,2.89905594029281,0.069049383254152
2020-05-07,10503,615,59.3312453506058,29.0605499196869,4.97656942226687,3.1851777143155,0.068169113066812
2020-05-08,9888,610,64.0164132500036,31.5865036081668,4.68516789939777,3.36590757867333,0.067694995040931
2020-05-09,10222,751,68.8598382366181,34.9425962691129,4.84342498661448,3.63754388791229,0.06810112297699
2020-05-10,10611,730,73.8875806092424,38.0740965368232,5.02774237262437,4.01937803204808,0.068148442660271
2020-05-11,6760,496,77.0906282427304,39.8921577453577,3.20304763348796,4.16639873069423,0.068365509314747
2020-05-12,5632,396,79.7592028391511,39.9030556884894,2.66857459642074,4.09864195383198,0.068430651513981
2020-05-13,9258,881,84.1458618614635,41.1113059052637,4.38665902231235,4.25588370473208,0.069824144513455
2020-05-14,11385,749,89.5403437116499,45.6510099550341,5.39448185018645,4.31558548014916,0.069581000560924
2020-05-15,13944,844,96.1473401911404,49.2563338371658,6.60699647949055,4.59013242016241,0.068958889797849
2020-05-16,15305,824,103.399210609858,53.8898549625916,7.25187041871793,4.93419605332005,0.06789843417055
2020-05-17,14919,816,110.46818511341,58.4636743126004,7.06897450355131,5.22580064345247,0.067053555343954
2020-05-18,7938,485,114.229396964686,58.9924614662946,3.76121185127624,5.3055383888508,0.066857474697196
2020-05-19,13140,674,120.455439258182,61.8974740463115,6.22604229349582,5.81374805986152,0.066053024939029
2020-05-20,17408,1179,128.703760738028,64.9015157617425,8.24832147984591,6.36541412522346,0.066160336931392
2020-05-21,19951,888,138.157015669347,69.5383536524693,9.45325493131927,6.94523885109958,0.06467886919154
2020-05-22,18508,1188,146.926543125056,73.2578690256765,8.76952745570934,7.25417184770226,0.064649598338531
2020-05-23,20803,1001,156.783495775862,79.2493686300338,9.85695265080621,7.6263264522863,0.063610263229472
2020-05-24,16508,965,164.605376002729,83.1437249169624,7.82188022686675,7.73388441275993,0.063365361919182
2020-05-25,15813,653,172.097948817573,88.4685546958289,7.49257281484395,8.26693597898389,0.062404497661139
2020-05-26,11687,807,177.635525399315,91.3683552160873,5.53757658174168,8.16858373444759,0.062611697048264
2020-05-27,16324,1039,185.370222081128,94.7945737719676,7.73469668181323,8.09520876330006,0.062654963166693
2020-05-28,20599,1086,195.130514714592,98.8486086169563,9.76029263346427,8.13907129217792,0.062158073531947
2020-05-29,26417,1156,207.64751313676,105.192632990443,12.5169984221674,8.67442428738621,0.061049019026191
2020-05-30,26928,1124,220.406635425896,112.010007154737,12.7591222891366,9.08901995000484,0.059931293344742
2020-05-31,33274,956,236.172642372151,124.639775597136,15.7660069462542,10.2238951956316,0.057848487280315
2020-06-01,16409,480,243.94761406119,130.043260095997,7.77497168903904,10.2642378919452,0.056937082523225
2020-06-02,11598,623,249.443020341248,129.293197314368,5.49540628005819,10.2582135631333,0.056866123275468
2020-06-03,28936,1262,263.153580448142,135.308388099446,13.7105601068946,11.1119083381449,0.056175648156317
2020-06-04,28633,1349,276.720571999867,140.491070793986,13.566991551725,11.655722469325,0.055731349826032
2020-06-05,30916,1473,291.369302863316,148.766874043469,14.6487308634488,11.9602556752223,0.055324816402464
2020-06-06,30830,1005,305.977284895925,158.061398063957,14.6079820326085,12.2243784957183,0.054239797324711
2020-06-07,27075,904,318.806059256381,167.238413828068,12.8287743604566,11.8047738406044,0.053400749364259
2020-06-08,18921,525,327.771275864847,131.270937080962,8.96521660846533,11.9748088290939,0.052699065280055
2020-06-09,15654,679,335.188510724998,129.610185312416,7.41723486015096,12.2493557691071,0.052492748214619
2020-06-10,32091,1272,350.393984335391,136.073139413122,15.2054736103938,12.4629148410356,0.05193488058872
2020-06-11,32913,1274,365.988940956839,143.46004956195,15.5949566214481,12.7526241367103,0.051371281796338
2020-06-12,30412,1239,380.39886471862,150.100687518065,14.4099237617804,12.718508836472,0.050968576083545
2020-06-13,25982,909,392.709749868514,155.199029609238,12.3108851498941,12.3903521389413,0.050467537795152
2020-06-14,21704,892,402.993617595914,160.461788494615,10.2838677273998,12.0267940485046,0.050228450090181
2020-06-15,17110,612,411.100739638662,164.219209756976,8.10712204274837,11.9042091105451,0.049943293408205
2020-06-16,20647,627,420.883775805619,167.879023354766,9.78303616695649,12.242180725803,0.049488275537533
2020-06-17,34918,1282,437.428748773981,169.108595634189,16.5449729683628,12.4335377769414,0.049005133293399
