date,newcases,newdeaths,totalcases,prevalence,incidence,incidence7d,deathrate
2020-03-20,2,0,0.017757258279322,0.017757258279322,0.017757258279322,0,0
2020-03-21,0,0,0.017757258279322,0.017757258279322,0,0,0
2020-03-22,0,0,0.017757258279322,0.017757258279322,0,0,0
2020-03-23,0,0,0.017757258279322,0.017757258279322,0,0,0
2020-03-24,3,0,0.044393145698304,0.044393145698304,0.026635887418983,0,0
2020-03-25,2,0,0.062150403977626,0.062150403977626,0.017757258279322,0,0
2020-03-26,1,0,0.071029033117287,0.071029033117287,0.008878629139661,0.010147004731041,0
2020-03-27,0,0,0.071029033117287,0.071029033117287,0,0.007610253548281,0
2020-03-28,0,0,0.071029033117287,0.071029033117287,0,0.007610253548281,0
2020-03-29,0,0,0.071029033117287,0.062150403977626,0,0.007610253548281,0
2020-03-30,7,0,0.133179437094913,0.124300807955252,0.062150403977626,0.016488882687942,0
2020-03-31,0,0,0.133179437094913,0.124300807955252,0,0.012683755913801,0
2020-04-01,0,0,0.133179437094913,0.124300807955252,0,0.010147004731041,0
2020-04-02,1,0,0.142058066234573,0.133179437094913,0.008878629139661,0.010147004731041,0
2020-04-03,2,0,0.159815324513895,0.150936695374234,0.017757258279322,0.012683755913801,0
2020-04-04,0,0,0.159815324513895,0.150936695374234,0,0.012683755913801,0
2020-04-05,3,0,0.186451211932878,0.177572582793217,0.026635887418983,0.016488882687942,0
2020-04-06,0,0,0.186451211932878,0.186451211932878,0,0.007610253548281,0
2020-04-07,3,1,0.21308709935186,0.204208470212199,0.026635887418983,0.011415380322421,0.041666666666667
2020-04-08,1,0,0.221965728491521,0.21308709935186,0.008878629139661,0.012683755913801,0.04
2020-04-09,2,0,0.239722986770843,0.230844357631182,0.017757258279322,0.013952131505181,0.037037037037037
2020-04-10,3,1,0.266358874189825,0.248601615910503,0.026635887418983,0.015220507096562,0.066666666666667
2020-04-11,1,0,0.275237503329486,0.257480245050164,0.008878629139661,0.016488882687942,0.064516129032258
2020-04-12,2,0,0.292994761608808,0.275237503329486,0.017757258279322,0.015220507096562,0.060606060606061
2020-04-13,0,1,0.292994761608808,0.266358874189825,0,0.015220507096562,0.090909090909091
2020-04-14,7,0,0.355145165586433,0.328509278167451,0.062150403977626,0.020294009462082,0.075
2020-04-15,0,0,0.355145165586433,0.328509278167451,0,0.019025633870702,0.075
2020-04-16,1,0,0.364023794726094,0.337387907307112,0.008878629139661,0.017757258279322,0.073170731707317
2020-04-17,2,0,0.381781053005416,0.355145165586433,0.017757258279322,0.016488882687942,0.069767441860465
2020-04-18,1,0,0.390659682145077,0.364023794726094,0.008878629139661,0.016488882687942,0.068181818181818
2020-04-19,0,0,0.390659682145077,0.364023794726094,0,0.013952131505181,0.068181818181818
2020-04-20,3,0,0.417295569564059,0.390659682145077,0.026635887418983,0.017757258279322,0.063829787234043
2020-04-21,10,0,0.506081860960668,0.479445973541685,0.088786291396608,0.021562385053462,0.052631578947369
2020-04-22,1,1,0.514960490100328,0.461688715262363,0.008878629139661,0.022830760644842,0.068965517241379
2020-04-23,4,0,0.550475006658972,0.497203231821007,0.035514516558643,0.026635887418983,0.064516129032258
2020-04-24,10,1,0.63926129805558,0.577110894077954,0.088786291396608,0.036782892150024,0.069444444444445
2020-04-25,0,0,0.63926129805558,0.541596377519311,0,0.035514516558643,0.069444444444445
2020-04-26,0,1,0.63926129805558,0.523839119239989,0,0.035514516558643,0.083333333333333
2020-04-27,0,0,0.63926129805558,0.514960490100328,0,0.031709389784503,0.083333333333333
2020-04-28,4,0,0.674775814614224,0.550475006658972,0.035514516558643,0.024099136236222,0.078947368421053
2020-04-29,0,0,0.674775814614224,0.550475006658972,0,0.022830760644842,0.078947368421053
2020-04-30,0,0,0.674775814614224,0.550475006658972,0,0.017757258279322,0.078947368421053
2020-05-01,5,2,0.719168960312528,0.559353635798633,0.044393145698304,0.011415380322421,0.098765432098766
2020-05-02,4,0,0.754683476871171,0.594868152357276,0.035514516558643,0.016488882687942,0.094117647058824
2020-05-03,0,0,0.754683476871171,0.594868152357276,0,0.016488882687942,0.094117647058824
2020-05-04,0,0,0.754683476871171,0.594868152357276,0,0.016488882687942,0.094117647058824
2020-05-05,15,3,0.887862913966084,0.701411702033206,0.133179437094913,0.030441014193123,0.11
2020-05-06,1,1,0.896741543105745,0.701411702033206,0.008878629139661,0.031709389784503,0.118811881188119
2020-05-07,7,0,0.95889194708337,0.710290331172867,0.062150403977626,0.040588018924164,0.111111111111111
2020-05-08,21,0,1.14534315901625,0.887862913966084,0.186451211932878,0.060882028386246,0.093023255813954
2020-05-09,17,0,1.29627985439048,1.03879960934032,0.150936695374234,0.077370911074187,0.082191780821918
2020-05-10,5,0,1.34067300008879,1.08319275503862,0.044393145698304,0.083712789031088,0.079470198675497
2020-05-11,31,3,1.61591050341827,1.33179437094913,0.275237503329486,0.123032432363872,0.082417582417582
2020-05-12,27,1,1.85563349018911,1.56263872858031,0.239722986770843,0.138252939460433,0.076555023923445
2020-05-13,10,2,1.94441978158572,1.63366776169759,0.088786291396608,0.149668319782854,0.082191780821918
2020-05-14,15,0,2.07759921868064,1.75796856965285,0.133179437094913,0.159815324513895,0.076923076923077
2020-05-15,39,2,2.42386575512741,1.98881292728403,0.346266536446773,0.182646085158737,0.073260073260073
2020-05-16,37,0,2.75237503329486,2.31732220545148,0.328509278167451,0.20801359698634,0.064516129032258
2020-05-17,48,0,3.17854923199858,2.81452543727248,0.42617419870372,0.262553747415685,0.05586592178771
2020-05-18,98,0,4.04865488768534,3.68463109295925,0.870105655686762,0.347534912038153,0.043859649122807
2020-05-19,77,1,4.73230933143923,4.35940690757347,0.683654443753884,0.410953691607159,0.039399624765479
2020-05-20,63,1,5.29166296723786,4.90988191423244,0.559353635798633,0.478177597950305,0.036912751677852
2020-05-21,0,0,5.29166296723786,4.90988191423244,0,0.459151964079603,0.036912751677852
2020-05-22,138,3,6.51691378851105,6.099618218947,1.2252508212732,0.584721147626235,0.034059945504087
2020-05-23,78,0,7.2094468614046,6.79215129184054,0.692533072893545,0.63672454687282,0.030788177339902
2020-05-24,53,1,7.68001420580662,7.2538400071029,0.470567344402024,0.643066424829721,0.030057803468208
2020-05-25,93,1,8.50572671579508,8.0706738879517,0.825712509988458,0.63672454687282,0.028183716075157
2020-05-26,105,4,9.43798277545947,8.96741543105745,0.932256059664388,0.672239063431463,0.029162746942615
2020-05-27,111,2,10.4235106099618,9.93518600728048,0.985527834502353,0.733121091817709,0.028109028960818
2020-05-28,146,1,11.7197904643523,11.2225872325313,1.29627985439048,0.918303928159206,0.025757575757576
2020-05-29,123,1,12.8118618485306,12.3057799875699,1.09207138417828,0.899278294288505,0.024255024255024
2020-05-30,141,0,14.0637485572228,13.5399094379828,1.25188670869218,0.979185956545452,0.02209595959596
2020-05-31,281,6,16.5586433454675,15.9815324513895,2.4948947882447,1.26837559138012,0.021983914209115
2020-06-01,259,3,18.8582082926396,18.2544615111427,2.29956494717216,1.47892593954922,0.020715630885123
2020-06-02,102,1,19.763828464885,19.1512030542484,0.905620172245405,1.47512081277508,0.020215633423181
2020-06-03,281,3,22.2587232531297,21.6194619550741,2.4948947882447,1.6907446633097,0.019146390107699
2020-06-04,133,2,23.4395809287046,22.7825623723697,1.18085767557489,1.67425578062176,0.018939393939394
2020-06-05,0,0,23.4395809287046,22.7825623723697,0,1.518245582882,0.018939393939394
2020-06-06,284,0,25.9611116043683,25.3040930480334,2.52153067566368,1.69962329244936,0.017099863201094
2020-06-07,148,0,27.2751487170381,26.6181301607032,1.3140371126698,1.5309293387958,0.016276041666667
2020-06-08,262,1,29.6013495516292,28.9354523661547,2.32620083459114,1.53473446556994,0.015296940611878
2020-06-09,204,3,31.41258989612,30.7200568232265,1.81124034449081,1.66410877589072,0.015262860373092
2020-06-10,124,2,32.513539909438,31.8032495782651,1.10095001331794,1.46497380804404,0.015292190060077
2020-06-11,134,2,33.7032762141525,32.9752286247003,1.18973630471455,1.46624218363542,0.015279241306639
2020-06-12,145,6,34.9906774394034,34.2093580751132,1.28740122525082,1.65015664438554,0.016239533113423
2020-06-13,0,0,34.9906774394034,34.2093580751132,0,1.28993797643358,0.016239533113423
2020-06-14,224,6,36.9794903666874,36.1448992275593,1.98881292728403,1.38633452137847,0.016806722689076
2020-06-15,144,3,38.2580129627985,37.3967859362514,1.27852259611116,1.23666620159562,0.016941285681133
2020-06-16,132,3,39.4299920092338,38.5421290952677,1.17197904643523,1.14534315901625,0.017113262778654
2020-06-17,106,4,40.3711266980378,39.4477492675131,0.941134688804049,1.12251239837141,0.017594018033869
2020-06-18,141,2,41.62301340673,40.681878717926,1.25188670869218,1.13139102751107,0.017491467576792
2020-06-19,228,2,43.6473408505727,42.6884489034893,2.02432744384267,1.23666620159562,0.017087062652563
2020-06-20,64,3,44.215573115511,43.2300452810086,0.568232264938293,1.31784223944394,0.017469879518072
