date,newcases,newdeaths,totalcases,prevalence,incidence,incidence7d,deathrate
2020-03-12,3,0,0.026471366804906,0.026471366804906,0.026471366804906,0,0
2020-03-14,1,0,0.035295155739875,0.035295155739875,0.008823788934969,0,0
2020-03-15,0,0,0.035295155739875,0.035295155739875,0,0,0
2020-03-18,3,0,0.061766522544781,0.061766522544781,0.026471366804906,0,0
2020-03-19,4,1,0.097061678284656,0.088237889349687,0.035295155739875,0,0.090909090909091
2020-03-20,5,0,0.141180622959499,0.13235683402453,0.044118944674843,0,0.0625
2020-03-21,5,0,0.185299567634342,0.176475778699374,0.044118944674843,0.026471366804906,0.047619047619048
2020-03-22,4,0,0.220594723374217,0.211770934439248,0.035295155739875,0.02773190808133,0.04
2020-03-23,10,0,0.308832612723904,0.300008823788935,0.088237889349687,0.039076779569147,0.028571428571429
2020-03-24,5,0,0.352951557398747,0.33530397952881,0.044118944674843,0.045379485951268,0.025
2020-03-25,8,0,0.423541868878496,0.405894291008559,0.070590311479749,0.051682192333388,0.020833333333333
2020-03-26,9,0,0.502955969293214,0.485308391423277,0.079414100414718,0.057984898715509,0.017543859649123
2020-03-27,10,1,0.591193858642901,0.538251125033089,0.088237889349687,0.064287605097629,0.029850746268657
2020-03-28,13,0,0.705903114797494,0.652960381187682,0.114709256154593,0.074371935309022,0.025
2020-03-29,39,1,1.05003088326127,0.988264360716492,0.344127768463778,0.118490879983865,0.025210084033614
2020-03-30,20,0,1.22650666196065,1.16474013941587,0.176475778699374,0.131096292748106,0.02158273381295
2020-03-31,31,1,1.50004411894467,1.39415865172505,0.273537456984029,0.163870365935133,0.023529411764706
2020-04-01,16,2,1.64122474190417,1.48239654107474,0.141180622959499,0.173954696146525,0.032258064516129
2020-04-02,26,0,1.87064325421336,1.70299126444895,0.229418512309186,0.195383897845735,0.028301886792453
2020-04-03,21,0,2.0559428218477,1.87064325421336,0.185299567634342,0.2092498518864,0.025751072961373
2020-04-04,36,0,2.37359922350657,2.18829965587223,0.317656401658872,0.238242301244154,0.022304832713755
2020-04-05,19,0,2.54125121327098,2.35595164563664,0.167651989764405,0.213031475715672,0.020833333333333
2020-04-06,32,2,2.82361245918998,2.59419394688079,0.282361245918998,0.228157971032761,0.025
2020-04-07,30,1,3.08832612723904,2.77066972558016,0.26471366804906,0.226897429756337,0.025714285714286
2020-04-08,46,2,3.49422041824759,3.15891643871879,0.405894291008559,0.26471366804906,0.027777777777778
2020-04-09,61,1,4.03247154328068,3.67951998588194,0.538251125033089,0.308832612723904,0.026258205689278
2020-04-10,58,3,4.54425130150887,3.96188123180094,0.511779758228183,0.355472639951595,0.029126213592233
2020-04-11,49,0,4.97661695932233,4.16482837730521,0.432365657813465,0.371859676545109,0.026595744680851
2020-04-12,56,1,5.47074913968058,4.51777993470396,0.494132180358246,0.4184997037728,0.025806451612903
2020-04-13,49,2,5.90311479749404,4.6766081355334,0.432365657813465,0.43992890547201,0.026905829596413
2020-04-14,57,3,6.40607076678726,5.05603105973705,0.502955969293214,0.47396351993546,0.028925619834711
2020-04-15,40,0,6.75902232418601,5.24133062737139,0.352951557398747,0.466400272276916,0.027415143603133
2020-04-16,48,3,7.1825641930645,5.46192535074561,0.423541868878496,0.450013235683402,0.02948402948403
2020-04-17,48,3,7.606106061943,5.67369628518486,0.423541868878496,0.437407822919161,0.031322505800464
2020-04-18,61,4,8.14435718697609,5.86781964175417,0.538251125033089,0.452534318236251,0.033586132177682
2020-04-19,63,1,8.70025588987912,6.1678284655431,0.555898702903027,0.461358107171219,0.032454361054767
2020-04-20,49,2,9.13262154769258,6.31783287743757,0.432365657813465,0.461358107171219,0.032850241545894
2020-04-21,52,2,9.59145857231095,6.54725138974676,0.458837024618371,0.455055400789099,0.03311867525299
2020-04-22,50,2,10.0326480190594,6.68843201270626,0.441189446748434,0.46766081355334,0.033421284080915
2020-04-23,52,2,10.4914850436778,6.91785052501544,0.458837024618371,0.472702978659036,0.033641715727502
2020-04-24,46,3,10.8973793346863,6.84726021353569,0.405894291008559,0.470181896106188,0.034817813765182
2020-04-25,50,6,11.3385687814347,7.05020735903997,0.441189446748434,0.456315942065523,0.038132295719844
2020-04-26,52,2,11.7974058060531,6.92667431395041,0.458837024618371,0.442449988024858,0.038145100972326
2020-04-27,32,3,12.0797670519721,6.97079325862525,0.282361245918998,0.421020786325648,0.039444850255661
2020-04-28,20,2,12.2562428306715,6.68843201270626,0.176475778699374,0.380683465480077,0.040316774658027
2020-04-29,48,2,12.67978469955,6.72372716844613,0.423541868878496,0.378162382927229,0.040361864996521
2020-04-30,30,0,12.944498367599,6.4237183446572,0.26471366804906,0.350430474845899,0.039536468984322
2020-05-01,34,3,13.244507191388,6.40607076678726,0.300008823788935,0.33530397952881,0.040639573617588
2020-05-02,36,3,13.5621635930469,6.24724256595782,0.317656401658872,0.317656401658872,0.041639557579701
2020-05-03,74,2,14.2151239742345,6.33548045530751,0.652960381187682,0.345388309740202,0.04096834264432
2020-05-04,38,1,14.5504279537633,6.22959498808789,0.33530397952881,0.352951557398747,0.040630685263796
2020-05-05,19,2,14.7180799435278,5.6913438630548,0.167651989764405,0.351691016122323,0.04136690647482
2020-05-06,17,0,14.8680843554222,5.42663019500574,0.150004411894467,0.312614236553176,0.040949554896143
2020-05-07,18,0,15.0269125562517,5.32074472778611,0.158828200829436,0.297487741236087,0.040516735173224
2020-05-08,26,4,15.2563310685608,5.1001500044119,0.229418512309186,0.287403411024694,0.042220936957779
2020-05-09,12,1,15.3622165357805,4.65013676872849,0.105885467219624,0.257150420390516,0.042504307869041
2020-05-10,13,0,15.4769257919351,4.29718521132974,0.114709256154593,0.180257402528646,0.042189281641961
2020-05-11,12,3,15.5828112591547,4.05894291008559,0.105885467219624,0.147483329341619,0.043601359003398
2020-05-12,17,0,15.7328156710492,3.78540545310156,0.150004411894467,0.144962246788771,0.043185642176108
2020-05-13,21,1,15.9181152386835,3.52951557398747,0.185299567634342,0.150004411894467,0.043237250554324
2020-05-14,6,1,15.9710579722933,3.0706785493691,0.052942733609812,0.134877916577378,0.043646408839779
2020-05-15,20,0,16.1475337509927,2.87655519279979,0.176475778699374,0.127314668918834,0.043169398907104
2020-05-16,10,0,16.2357716403424,2.65596046942557,0.088237889349687,0.124793586365986,0.042934782608696
2020-05-17,22,0,16.4298949969117,2.54125121327098,0.194123356569311,0.136138457853802,0.042427497314715
2020-05-18,10,0,16.5181328862614,2.54125121327098,0.088237889349687,0.133617375300954,0.042200854700855
2020-05-19,9,0,16.5975469866761,2.32948027883173,0.079414100414718,0.123533045089561,0.041998936735779
2020-05-20,6,0,16.6504897202859,2.07359039971764,0.052942733609812,0.1046249259432,0.041865394806571
2020-05-21,13,0,16.7651989764405,1.92358598782317,0.114709256154593,0.113448714878169,0.041578947368421
2020-05-22,8,1,16.8357892879202,1.73828642018883,0.070590311479749,0.09832221956108,0.041928721174004
2020-05-23,8,1,16.9063795994,1.44710138533486,0.070590311479749,0.095801137008231,0.042275574112735
2020-05-24,15,0,17.0387364334245,1.42063001852996,0.13235683402453,0.086977348073263,0.041947177628172
2020-05-25,10,1,17.1269743227742,1.36768728492014,0.088237889349687,0.086977348073263,0.042246264811953
2020-05-26,6,0,17.179917056384,1.37651107385511,0.052942733609812,0.08319572424399,0.042116076014381
2020-05-27,16,0,17.3210976793435,1.38533486279008,0.141180622959499,0.095801137008231,0.041772796739684
2020-05-28,11,0,17.4181593576282,1.39415865172505,0.097061678284656,0.093280054455383,0.041540020263425
2020-05-29,9,0,17.4975734580429,1.24415423983058,0.079414100414718,0.094540595731807,0.041351487644982
2020-05-30,22,0,17.6916968146122,1.12944498367599,0.194123356569311,0.112188173601745,0.040897755610973
2020-05-31,20,1,17.8681725933116,1.17356392835083,0.176475778699374,0.118490879983865,0.040987654320988
2020-06-01,20,0,18.0446483720109,1.20003529515574,0.176475778699374,0.131096292748106,0.040586797066015
2020-06-02,38,0,18.3799523515398,1.52651548574958,0.33530397952881,0.171433613593677,0.039846375420067
2020-06-03,9,0,18.4593664519545,1.57945821935939,0.079414100414718,0.162609824658708,0.039674952198853
2020-06-04,15,0,18.591723285979,1.63240095296921,0.13235683402453,0.167651989764405,0.039392501186521
2020-06-05,12,0,18.6976087531986,1.65887231977411,0.105885467219624,0.171433613593677,0.039169419537518
2020-06-06,14,0,18.8211417982882,1.72063884231889,0.123533045089561,0.161349283382284,0.038912330051571
2020-06-07,40,0,19.1740933556869,2.01182387717286,0.352951557398747,0.186560108910766,0.038196042337782
2020-06-08,18,0,19.3329215565164,2.11770934439248,0.158828200829436,0.184039026357918,0.037882245549977
2020-06-09,9,0,19.4123356569311,2.09123797758758,0.079414100414718,0.147483329341619,0.037727272727273
2020-06-10,5,0,19.4564546016059,2.08241418865261,0.044118944674843,0.142441164235923,0.037641723356009
2020-06-11,6,0,19.5093973352157,2.07359039971764,0.052942733609812,0.131096292748106,0.037539574853008
2020-06-12,8,1,19.5799876466955,2.0559428218477,0.070590311479749,0.12605412764241,0.037854889589905
2020-06-13,14,0,19.7035206917851,1.99417629930292,0.123533045089561,0.12605412764241,0.037617554858934
2020-06-14,5,0,19.7476396364599,1.81770052060355,0.044118944674843,0.081935182967566,0.037533512064343
2020-06-15,10,0,19.8358775258096,1.75593399805877,0.088237889349687,0.071850852756174,0.037366548042705
2020-06-16,14,0,19.9594105708991,1.62357716403424,0.123533045089561,0.078153559138294,0.037135278514589
2020-06-17,11,0,20.0564722491838,1.67651989764405,0.097061678284656,0.085716806796839,0.03695556533216
2020-06-18,7,0,20.1182387717286,1.55298685255449,0.061766522544781,0.086977348073263,0.036842105263158
2020-06-19,15,1,20.2505956057531,1.52651548574958,0.13235683402453,0.095801137008231,0.037037037037037
2020-06-20,10,0,20.3388334951028,1.31474455131033,0.088237889349687,0.090758971902535,0.036876355748373
2020-06-21,4,0,20.3741286508427,1.06767846113121,0.035295155739875,0.089498430626111,0.036812472932005
2020-06-22,3,0,20.4006000176476,1.00591193858643,0.026471366804906,0.080674641691142,0.036764705882353
2020-06-23,3,0,20.4270713844525,0.944145416041648,0.026471366804906,0.066808687650477,0.036717062634989
2020-06-24,3,0,20.4535427512574,0.908850260301774,0.026471366804906,0.056724357439084,0.036669542709232
2020-06-25,1,0,20.4623665401924,0.555898702903027,0.008823788934969,0.04916110978054,0.036653730056059
2020-06-26,2,0,20.4800141180623,0.494132180358246,0.017647577869937,0.032774073187027,0.036622145626885
2020-06-27,4,0,20.5153092738022,0.46766081355334,0.035295155739875,0.025210825528482,0.036559139784946
2020-06-28,5,1,20.559428218477,0.379422924203653,0.044118944674843,0.026471366804906,0.036909871244635
2020-06-29,2,0,20.577075796347,0.308832612723904,0.017647577869937,0.025210825528482,0.036878216123499
2020-06-30,8,0,20.6476661078267,0.352951557398747,0.070590311479749,0.031513531910602,0.036752136752137
2020-07-01,1,0,20.6564898967617,0.326480190593841,0.008823788934969,0.028992449357754,0.036736437419906
2020-07-02,7,0,20.7182564193064,0.361775346333716,0.061766522544781,0.036555697016299,0.036626916524702
2020-07-03,5,0,20.7623753639813,0.379422924203653,0.044118944674843,0.040337320845571,0.036549086272843
