date,newcases,newdeaths,totalcases,prevalence,incidence,incidence7d,deathrate
2020-05-21,132,2,13.6412912551193,12.0332450012045,0.794989159238738,0.794128781360774,0.019867549668874
2020-05-22,247,3,15.128884606119,13.502770416767,1.48759335099976,0.855215610696218,0.019108280254777
2020-05-23,231,3,16.5201156347868,14.7434353167911,1.39123102866779,0.946415665760402,0.018592781625957
2020-05-24,311,4,18.3931582751144,16.5080703444953,1.87304264032763,1.11074784045153,0.018009168303864
2020-05-25,370,3,20.6215369790412,18.6220187906529,2.22837870392676,1.30089135148157,0.016939252336449
2020-05-26,336,1,22.6451457480125,20.5492652372922,2.02360876897133,1.51340468733868,0.015691489361702
2020-05-27,194,4,23.8135389062876,20.4649482052517,1.16839315827511,1.56674811577245,0.015933232169955
2020-05-28,191,5,24.9638641291255,21.151529751867,1.15032522283787,1.61751041057232,0.016405307599518
2020-05-29,203,12,26.1864610937124,21.8019754276078,1.22259696458685,1.57965378394191,0.018399264029439
2020-05-30,259,10,27.7463261864611,22.9523006504457,1.55986509274874,1.6037443645249,0.019535489472542
2020-05-31,132,12,28.5413153456998,23.5003613587087,0.794989159238738,1.44973672436934,0.0215235281705
2020-06-01,348,6,30.6371958564201,25.1987472898097,2.09588051072031,1.43080841105414,0.021230587772754
2020-06-02,249,8,32.1368344977114,26.4755480607083,1.49963864129126,1.35595553567127,0.021739130434783
2020-06-03,250,7,33.6424957841484,27.3066730908215,1.505661286437,1.40413669683725,0.022019334049409
2020-06-04,174,20,34.6904360395085,27.9330281859793,1.04794025536015,1.38951027291186,0.024826388888889
2020-06-05,394,15,37.0633582269333,29.7699349554324,2.37292218742472,1.55384244760299,0.025674358141047
2020-06-06,331,58,39.0568537701759,30.9323054685618,1.99349554324259,1.6157896548164,0.033307632999229
2020-06-07,307,14,40.9058058299205,31.9260419176102,1.84895205974464,1.7663557834601,0.033863368669022
2020-06-08,263,22,42.4897615032522,33.0040953986991,1.58395567333173,1.69322366383316,0.035719347980156
2020-06-09,447,15,45.1818838834016,35.0638400385449,2.69212238014936,1.86357848367003,0.035590509197547
2020-06-10,364,22,47.3741267164539,36.5755239701277,2.19224283305228,1.96166156175792,0.03674040172896
2020-06-11,355,27,49.5121657431944,38.1715249337509,2.13803902674054,2.11738995766941,0.038438146210923
2020-06-12,340,18,51.5598650927487,39.2977595760058,2.04769934955432,2.07092955225935,0.039014133862867
2020-06-13,421,17,54.0953986991086,41.1165984100217,2.53553360635991,2.14836356127611,0.039078156312625
2020-06-14,509,16,57.1609250782944,43.5919055649241,3.06552637918574,2.32215989262484,0.038668211990307
2020-06-15,354,17,59.2929414598892,45.1397253673814,2.1320163815948,2.40045427951956,0.039004570848146
2020-06-16,427,15,61.8646109371236,46.8381112984823,2.5716694772344,2.38324672196028,0.038843457943925
2020-06-17,434,19,64.4784389303782,48.7111539388099,2.61382799325464,2.44347317341776,0.039043526994209
2020-06-18,545,14,67.7607805348109,51.3671404480848,3.28234160443267,2.60694497023093,0.038396586970047
2020-06-19,617,17,71.4767525897374,54.2038063117321,3.71597205492652,2.84526964242695,0.037832827772161
2020-06-20,641,34,75.3372681281619,57.0224042399422,3.86051553842448,3.03455277557903,0.038612199216564
2020-06-21,246,31,76.8188388340159,57.3958082389786,1.48157070585401,2.8082733936745,0.040297922383379
2020-06-22,390,17,79.1676704408576,58.9978318477475,2.34883160684172,2.83924699728121,0.040395587675922
2020-06-23,624,16,82.9258010118044,62.1838111298482,3.75813057094676,3.00874143924011,0.039726922797589
2020-06-24,771,35,87.5692604191761,66.4177306673091,4.64345940737172,3.29868878411398,0.040027510316369
2020-06-25,279,19,89.2495784148398,67.8691881474344,1.6803179956637,3.06982826857556,0.040556042917876
2020-06-26,800,22,94.0676945314382,72.0790171043122,4.81811611659841,3.22727742024297,0.039887316729624
2020-06-27,209,49,95.3264273668995,72.4704890387858,1.25873283546133,2.85559417696252,0.042456406368461
2020-06-28,569,34,98.7533124548302,75.5179474825343,3.42688508793062,3.13349623154489,0.043056656705495
2020-06-29,533,21,101.963382317514,78.4931341845338,3.21006986268369,3.25653026809375,0.042941523922032
2020-06-30,479,19,104.848229342327,81.11900746808,2.8848470248133,3.13177547578897,0.042851398701821
2020-07-01,687,27,108.985786557456,84.871115393881,4.13755721512888,3.05950373403999,0.042716622458002
2020-07-02,915,44,114.496506865815,89.8277523488316,5.51072030835943,3.6067040644251,0.042975119667561
2020-07-03,1061,26,120.886533365454,95.8443748494339,6.39002649963864,3.8312626905737,0.041998804304504
