date,newcases,newdeaths,totalcases,prevalence,incidence,incidence7d,deathrate
2020-03-12,2,0,0.017371666811431,0.017371666811431,0.017371666811431,0,0
2020-03-13,1,0,0.026057500217146,0.026057500217146,0.008685833405715,0,0
2020-03-14,7,0,0.086858334057153,0.086858334057153,0.060800833840007,0,0
2020-03-15,0,0,0.086858334057153,0.086858334057153,0,0,0
2020-03-17,1,0,0.095544167462868,0.095544167462868,0.008685833405715,0,0
2020-03-18,1,0,0.104230000868583,0.104230000868583,0.008685833405715,0,0
2020-03-19,0,0,0.104230000868583,0.104230000868583,0,0.014890000124083,0
2020-03-20,3,0,0.130287501085729,0.130287501085729,0.026057500217146,0.016130833467757,0
2020-03-21,4,0,0.16503083470859,0.16503083470859,0.034743333622861,0.019853333498778,0
2020-03-22,1,0,0.173716668114306,0.173716668114306,0.008685833405715,0.012408333436736,0
2020-03-23,7,0,0.234517501954313,0.234517501954313,0.060800833840007,0.021094166842451,0
2020-03-24,1,0,0.243203335360028,0.243203335360028,0.008685833405715,0.021094166842451,0
2020-03-25,4,0,0.277946668982889,0.277946668982889,0.034743333622861,0.024816666873472,0
2020-03-26,7,0,0.338747502822896,0.338747502822896,0.060800833840007,0.033502500279188,0
2020-03-27,22,0,0.529835837748632,0.529835837748632,0.191088334925736,0.057078333808986,0
2020-03-28,13,0,0.642751672022931,0.642751672022931,0.112915834274299,0.068245833902049,0
2020-03-29,7,0,0.703552505862938,0.703552505862938,0.060800833840007,0.07569083396409,0
2020-03-30,15,3,0.833840006948667,0.807782506731521,0.130287501085729,0.085617500713479,0.03125
2020-03-31,11,3,0.929384174411535,0.877269173977243,0.095544167462868,0.098025834150215,0.05607476635514
2020-04-01,8,1,0.998870841657257,0.929384174411535,0.069486667245722,0.10298916752491,0.060869565217391
2020-04-02,8,1,1.06835750890298,0.990185008251542,0.069486667245722,0.104230000868583,0.065040650406504
2020-04-03,9,1,1.14653000955442,1.05967167549726,0.078172500651438,0.088099167400826,0.068181818181818
2020-04-04,7,1,1.20733084339442,1.11178667593156,0.060800833840007,0.080654167338785,0.071942446043166
2020-04-05,18,0,1.3636758446973,1.25944584382872,0.156345001302875,0.094303334119195,0.063694267515924
2020-04-06,26,1,1.5895075132459,1.4765916789716,0.225831668548597,0.107952500899604,0.060109289617486
2020-04-07,11,3,1.68505168070876,1.54607834621732,0.095544167462868,0.107952500899604,0.072164948453608
2020-04-08,16,1,1.82402501520021,1.67636584730305,0.138973334491444,0.117879167648993,0.071428571428572
2020-04-09,54,3,2.29306001910883,2.11934335099453,0.469035003908625,0.174957501457979,0.068181818181818
2020-04-10,4,1,2.32780335273169,2.14540085121167,0.034743333622861,0.168753334739611,0.07089552238806
2020-04-11,8,1,2.39729001997742,2.20620168505168,0.069486667245722,0.169994168083285,0.072463768115942
2020-04-12,24,4,2.60575002171458,2.37991835316599,0.208460001737167,0.177439168145326,0.08
2020-04-13,30,3,2.86632502388604,2.6144358551203,0.260575002171458,0.182402501520021,0.081818181818182
2020-04-14,24,1,3.07478502562321,2.77946668982889,0.208460001737167,0.198533334987778,0.07909604519774
2020-04-15,43,0,3.44827586206897,3.14427169286893,0.373490836445757,0.232035835266965,0.070528967254408
2020-04-16,44,1,3.83045253192044,3.45696169547468,0.382176669851472,0.219627501830229,0.065759637188209
2020-04-17,24,2,4.03891253365761,3.54382002953183,0.208460001737167,0.244444168703701,0.066666666666667
