date,newcases,newdeaths,totalcases,prevalence,incidence,incidence7d,deathrate
2020-04-23,1043,113,8.26494219086812,5.44542426023908,0.81755829903978,0.525965118557711,0.091995447647952
2020-04-24,1089,99,9.1185577111503,6.22143836958652,0.853615520282187,0.597519666302735,0.091893750537265
2020-04-25,1239,152,10.0897511267882,3.5289045659416,0.97119341563786,0.67153775090283,0.094857054070852
2020-04-26,970,84,10.8500881834215,3.27885557515187,0.760337056633353,0.710506424792139,0.094278283485046
2020-04-27,835,46,11.5046051342348,3.32353517538703,0.654516950813247,0.718456930097142,0.092048783811406
2020-04-28,852,83,12.172447579855,2.09445424260239,0.667842445620223,0.756641751350746,0.092343357589027
2020-04-29,1223,135,13.1310993533216,2.94728591024887,0.958651773466588,0.811959351641891,0.093660458452722
2020-04-30,1047,163,13.9517930629042,3.64021164021164,0.820693709582598,0.812407267433722,0.097308837575145
2020-05-01,1425,127,15.0687830687831,3.90985694689398,1.11699000587889,0.850032193947538,0.09670203911777
2020-05-02,1515,113,16.2563198118754,5.00881834215168,1.1875367430923,0.880938383583886,0.095086551907035
2020-05-03,1349,89,17.3137370174407,5.15775034293553,1.05741720556535,0.923378404859886,0.093308583846433
2020-05-04,1383,93,18.39780521262,6.16892024299432,1.08406819517931,0.984742868340752,0.091772826040646
2020-05-05,1434,117,19.5218498922203,4.56515775034294,1.12404467960024,1.04991461605218,0.091186508733186
2020-05-06,1120,236,20.3997648442093,4.49696257103665,0.877914951989026,1.03838078441253,0.096330451488953
2020-05-07,1609,197,21.6609837350578,5.60376249265138,1.26121889084852,1.10131295316481,0.097850474053702
2020-05-08,1982,257,23.2145796590241,4.97040956300216,1.55359592396629,1.16368522717729,0.099979740680713
2020-05-09,1906,199,24.7086027826769,5.12482853223594,1.49402312365275,1.20746899582878,0.100247446228031
2020-05-10,1938,193,26.2277091906722,6.49265138154027,1.5191064079953,1.27342459617592,0.100209205020921
2020-05-11,1562,112,27.4520870076426,6.62904174015285,1.22437781697041,1.29346882786036,0.098937810519102
2020-05-12,1305,108,28.4750146972369,5.3450911228689,1.02292768959436,1.27902354357381,0.098356594268726
2020-05-13,1997,353,30.0403684107388,5.80678032529884,1.56535371350186,1.37722908093278,0.102442333785617
2020-05-14,1862,294,31.4999020184205,5.87184009406232,1.45953360768176,1.4055597547661,0.105011695615388
2020-05-15,2409,257,33.3882030178327,6.00979815794631,1.88830099941211,1.45337476554408,0.105106233125954
2020-05-16,2437,290,35.2984518910445,6.59768763472467,1.91024887321184,1.51283558690966,0.10585805649316
2020-05-17,2112,278,36.9539486576524,6.87438761512836,1.65549676660788,1.53231992385432,0.107012557271339
2020-05-18,2075,132,38.5804428767392,6.78346070938663,1.62649421908681,1.58976512415666,0.105182957800849
2020-05-19,2414,155,40.4726631393298,7.03586125808348,1.89222026259063,1.71394977744184,0.10326729029884
2020-05-20,2713,334,42.5992553399961,8.04311189496375,2.12659220066627,1.79412670417961,0.104257903065543
2020-05-21,2248,424,44.3613560650598,8.11444248481286,1.76210072506369,1.83735057809132,0.107608580414885
2020-05-22,2973,420,46.6917499510092,8.51734273956496,2.33039388594944,1.90050670473951,0.109288700119194
2020-05-23,2960,479,49.0119537526945,8.71173819321968,2.32020380168528,1.95907169452143,0.111775712892031
2020-05-24,3329,190,51.6213991769547,9.1695081324711,2.60944542426024,2.09535007418605,0.10901056851312
2020-05-25,2764,215,53.7879678620419,9.22908093278464,2.1665686850872,2.17250356932897,0.107752841737103
2020-05-26,2485,239,55.7358416617676,9.22124240642759,1.94787379972565,2.18045407463397,0.107348287743478
2020-05-27,3455,501,58.4440525181266,9.87027238879091,2.708210856359,2.26354245401864,0.109093347639485
